,host_id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
5867,46125160,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5868,471447478,4.8,4.8,4.8,4.4,4.6,4.8,4.8
5869,9074355,5.0,4.67,5.0,4.67,5.0,5.0,5.0
5870,58729484,5.0,5.0,5.0,5.0,4.83,5.0,4.67
5871,3913094,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5872,469915807,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5873,9435259,4.67,4.67,4.67,5.0,4.67,5.0,5.0
5874,222664934,4.67,5.0,4.67,3.67,5.0,5.0,5.0
5875,57031109,5.0,5.0,5.0,4.75,5.0,5.0,4.75
5876,23797126,5.0,5.0,5.0,5.0,5.0,4.5,5.0
5877,7907088,,,,,,,
5878,2673817,5.0,5.0,4.0,4.5,5.0,5.0,5.0
5879,12409676,5.0,5.0,5.0,4.6,4.8,4.6,5.0
5880,472181990,5.0,5.0,5.0,5.0,5.0,4.33,4.33
5881,364305280,5.0,5.0,5.0,5.0,5.0,4.0,4.0
5882,364305280,3.67,3.67,3.33,3.67,3.67,3.67,3.67
5883,364305280,4.6,5.0,4.6,4.8,5.0,4.4,3.8
5884,241546322,,,,,,,
5885,14158195,5.0,5.0,5.0,5.0,5.0,5.0,4.0
5886,435621835,4.06,4.06,4.0,4.94,4.81,4.5,4.0
5887,472468553,4.5,4.5,4.0,5.0,4.0,4.5,3.0
5888,3256461,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5889,43996836,5.0,5.0,5.0,5.0,5.0,4.5,5.0
5890,26404559,5.0,5.0,5.0,5.0,5.0,4.5,4.5
5891,47366530,5.0,5.0,4.67,5.0,5.0,4.33,5.0
5892,472668180,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5893,465051147,,,,,,,
5894,7091131,5.0,5.0,5.0,5.0,5.0,4.5,5.0
5895,357172886,4.67,5.0,4.67,4.33,5.0,5.0,4.33
5896,269014975,5.0,4.67,5.0,5.0,5.0,4.67,4.33
5897,50065062,5.0,5.0,5.0,5.0,5.0,4.86,5.0
5898,11057252,5.0,5.0,5.0,4.5,5.0,4.5,4.5
5899,25392843,,,,,,,
5900,11054594,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5901,230314887,3.4,3.4,4.0,4.2,3.8,3.4,2.8
5902,198602094,5.0,5.0,5.0,5.0,5.0,5.0,4.5
5903,73835613,5.0,4.86,5.0,5.0,4.86,4.71,4.71
5904,35749581,4.5,5.0,5.0,5.0,5.0,4.0,4.5
5905,106390102,4.22,4.33,3.89,4.22,4.33,4.44,3.89
5906,84121129,4.67,5.0,4.33,5.0,4.67,5.0,4.67
5907,37641364,4.5,4.75,5.0,5.0,5.0,4.0,4.0
5908,467786621,4.75,4.5,4.25,4.25,4.25,5.0,4.25
5909,322483074,,,,,,,
5910,372806654,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5911,17995809,4.75,5.0,4.75,4.75,4.75,4.75,4.75
5912,473505085,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5913,130405123,4.36,4.27,3.64,4.73,4.45,4.82,3.91
5914,53253780,5.0,5.0,4.86,5.0,5.0,4.71,4.57
5915,20722394,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5916,473808647,4.0,4.0,5.0,5.0,5.0,4.0,5.0
5917,114851862,,,,,,,
5918,125172052,,,,,,,
5919,66600773,4.5,5.0,5.0,4.5,4.5,4.0,4.5
5920,62248177,5.0,5.0,5.0,5.0,5.0,5.0,4.33
5921,474110258,5.0,5.0,4.75,5.0,5.0,5.0,5.0
5922,474115540,5.0,5.0,5.0,5.0,4.5,5.0,4.5
5923,474138961,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5924,474181101,4.75,4.75,4.69,4.5,4.81,4.88,4.5
5925,174751543,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5926,85318420,,,,,,,
5927,3679437,5.0,5.0,5.0,5.0,5.0,4.5,5.0
5928,4456680,5.0,5.0,4.33,5.0,5.0,5.0,5.0
5929,10714666,4.67,4.67,5.0,5.0,5.0,4.67,4.33
5930,47300580,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5931,474491267,5.0,5.0,5.0,4.0,5.0,5.0,5.0
5932,474493897,4.33,4.0,3.67,5.0,5.0,4.67,4.33
5933,474499350,4.5,5.0,3.5,4.5,4.5,4.5,3.5
5934,50186992,5.0,5.0,5.0,5.0,5.0,5.0,4.0
5935,38638066,5.0,5.0,5.0,5.0,5.0,4.8,5.0
5936,56465207,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5937,16583473,,,,,,,
5938,7164170,,,,,,,
5939,474694134,4.67,4.33,4.67,4.67,4.33,4.33,4.0
5940,7397156,,,,,,,
5941,31426571,5.0,5.0,5.0,5.0,5.0,4.33,4.83
5942,510307,5.0,5.0,4.67,5.0,5.0,5.0,4.33
5943,77262623,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5944,82235040,5.0,5.0,5.0,5.0,5.0,4.8,5.0
5945,93701481,5.0,5.0,4.75,5.0,5.0,4.75,5.0
5946,352104537,5.0,5.0,5.0,4.8,5.0,4.8,4.6
5947,4369490,5.0,5.0,5.0,5.0,5.0,5.0,4.5
5948,62503306,4.86,4.71,4.86,4.71,4.86,4.86,4.71
5949,199170011,4.5,5.0,5.0,5.0,5.0,5.0,5.0
5950,213763128,5.0,5.0,5.0,4.75,4.75,4.75,4.75
5951,18246415,4.67,5.0,4.33,4.67,4.67,5.0,5.0
5952,27534987,5.0,5.0,5.0,5.0,5.0,5.0,4.33
5953,2966215,5.0,5.0,5.0,5.0,5.0,5.0,4.88
5954,39009584,,,,,,,
5955,19144697,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5956,20572774,5.0,5.0,4.0,4.0,5.0,4.0,4.0
5957,269308257,5.0,5.0,4.67,5.0,5.0,5.0,5.0
5958,51802563,4.5,4.5,4.13,4.88,5.0,4.5,4.5
5959,25780771,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5960,10387935,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5961,15072110,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5962,475324253,5.0,5.0,5.0,5.0,5.0,5.0,4.67
5963,34340053,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5964,473806293,5.0,4.75,4.5,4.5,4.5,5.0,5.0
5965,143108719,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5966,81258508,4.89,4.89,4.89,4.89,5.0,5.0,4.89
5967,17927317,,,,,,,
5968,33209869,4.78,4.78,4.78,5.0,4.67,4.67,4.11
5969,109117546,4.0,5.0,5.0,5.0,5.0,5.0,4.0
5970,475599034,3.33,3.67,3.33,3.33,3.33,4.0,2.67
5971,19336832,4.5,5.0,5.0,5.0,5.0,4.0,3.5
5972,3269925,,,,,,,
5973,9366216,5.0,5.0,4.5,5.0,5.0,5.0,4.5
5974,2575092,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5975,471644720,,,,,,,
5976,395728982,4.0,3.5,4.5,5.0,4.5,3.5,3.5
5977,395728982,4.5,4.5,5.0,5.0,5.0,4.5,3.5
5978,7723531,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5979,287172370,4.5,4.6,4.6,4.85,4.95,4.65,4.45
5980,7843038,5.0,5.0,4.8,5.0,5.0,4.8,4.6
5981,416190814,,,,,,,
5982,472153904,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5983,20223751,4.67,5.0,5.0,5.0,5.0,5.0,4.33
5984,19651748,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5985,2039312,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5986,410275452,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5987,27029058,5.0,5.0,5.0,5.0,5.0,4.75,4.25
5988,90724070,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5989,8069496,5.0,5.0,5.0,5.0,4.6,5.0,5.0
5990,14790921,,,,,,,
5991,301717793,4.75,5.0,5.0,5.0,4.5,5.0,4.75
5992,18436383,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5993,10640456,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5994,81508351,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5995,151654205,4.75,5.0,4.5,5.0,5.0,5.0,4.75
5996,65229838,5.0,5.0,5.0,4.67,5.0,5.0,5.0
5997,63266546,,,,,,,
5998,476256681,4.0,2.0,2.0,3.0,4.0,4.0,2.0
5999,78912979,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6000,81508351,5.0,5.0,4.67,5.0,5.0,4.67,4.67
6001,55137124,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6002,476358149,5.0,5.0,5.0,5.0,5.0,5.0,4.33
6003,455302001,,,,,,,
6004,144609882,5.0,4.86,4.86,4.93,4.93,4.93,4.57
6005,19526813,4.67,5.0,4.0,5.0,5.0,4.67,4.67
6006,52423702,5.0,5.0,5.0,4.0,5.0,3.0,5.0
6007,476470682,4.75,4.75,3.75,4.5,4.75,4.0,4.5
6008,3973985,5.0,4.5,5.0,4.5,4.5,5.0,4.75
6009,21452346,5.0,5.0,5.0,5.0,5.0,5.0,4.0
6010,36464001,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6011,88820331,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6012,476556782,4.33,4.33,4.33,3.67,3.67,4.67,3.0
6013,25779949,4.67,5.0,4.33,5.0,5.0,5.0,4.33
6014,145667157,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6015,176739356,4.97,4.97,4.93,5.0,4.97,4.87,4.83
6016,91416448,,,,,,,
6017,9971208,4.67,5.0,4.33,5.0,5.0,5.0,5.0
6018,67070018,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6019,4108456,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6020,2056423,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6021,27627337,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6022,240144171,5.0,5.0,5.0,5.0,5.0,5.0,4.0
6023,39021868,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6024,186012106,,,,,,,
6025,3657825,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6026,41517682,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6027,12216110,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6028,53748107,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6029,48242713,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6030,13230035,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6031,16583473,,,,,,,
6032,16583473,,,,,,,
6033,55679371,5.0,5.0,5.0,4.67,4.67,5.0,4.0
6034,23284775,5.0,5.0,4.0,5.0,5.0,5.0,4.0
6035,152947954,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6036,55145256,4.75,5.0,5.0,5.0,4.75,5.0,4.0
6037,25878964,5.0,5.0,5.0,5.0,5.0,5.0,4.75
6038,45213478,5.0,5.0,5.0,5.0,4.67,4.67,5.0
6039,20199241,,,,,,,
6040,6797095,,,,,,,
6041,50435166,,,,,,,
6042,102587208,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6043,4863681,,,,,,,
6044,477160407,4.88,5.0,5.0,4.94,4.94,5.0,4.75
6045,477179270,4.8,5.0,4.8,4.8,5.0,5.0,4.6
6046,452237593,,,,,,,
6047,230350334,,,,,,,
6048,477226267,4.88,4.63,4.88,4.63,4.75,4.75,4.63
6049,48673231,,,,,,,
6050,477266619,,,,,,,
6051,4544932,5.0,5.0,5.0,5.0,5.0,4.0,4.0
6052,38225075,5.0,5.0,4.0,5.0,5.0,3.0,4.0
6053,477392987,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6054,477160407,4.93,5.0,5.0,4.93,5.0,5.0,4.6
6055,72092879,5.0,5.0,5.0,5.0,4.67,5.0,4.33
6056,81258508,4.6,4.8,4.8,4.6,4.8,4.6,4.6
6057,477489942,4.71,4.71,4.86,4.71,4.71,4.86,4.57
6058,4706980,,,,,,,
6059,11934987,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6060,67016747,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6061,83828609,,,,,,,
6062,4959798,,,,,,,
6063,98023216,4.2,4.2,4.6,4.2,4.2,4.6,3.8
6064,42822106,,,,,,,
6065,153336562,4.75,4.75,4.63,5.0,5.0,4.75,4.5
6066,117592429,5.0,5.0,5.0,5.0,5.0,4.0,4.67
6067,477672327,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6068,390626194,5.0,5.0,5.0,5.0,5.0,5.0,4.75
6069,146766943,4.0,5.0,3.33,4.67,4.67,5.0,3.33
6070,115638658,5.0,5.0,5.0,4.75,4.75,4.5,5.0
6071,3725575,4.9,4.8,5.0,4.9,5.0,4.8,4.7
6072,92418446,4.67,5.0,4.67,5.0,5.0,5.0,4.67
6073,477843878,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6074,56014820,,,,,,,
6075,8307429,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6076,477923683,3.0,3.0,3.0,5.0,5.0,5.0,5.0
6077,166559140,4.5,4.5,4.5,5.0,5.0,5.0,4.5
6078,100012043,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6079,9734023,5.0,5.0,5.0,5.0,5.0,4.83,4.67
6080,76889266,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6081,8571765,4.8,4.8,5.0,5.0,4.4,5.0,4.2
6082,30473772,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6083,66723944,,,,,,,
6084,24485828,4.0,4.0,4.0,4.0,4.0,4.0,3.75
6085,7590306,4.67,5.0,5.0,5.0,5.0,4.67,4.33
6086,35450002,5.0,5.0,5.0,5.0,5.0,4.0,5.0
6087,119824074,4.75,4.75,4.92,4.92,4.83,4.92,4.67
6088,3595588,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6089,29510759,5.0,5.0,4.0,5.0,5.0,4.0,5.0
6090,34707071,4.83,4.83,4.0,5.0,5.0,4.83,4.83
6091,478215577,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6092,30337563,5.0,5.0,4.0,5.0,4.0,5.0,4.0
6093,172316336,5.0,5.0,5.0,5.0,5.0,4.5,5.0
6094,169148096,5.0,4.8,4.4,4.8,5.0,5.0,4.6
6095,15457910,5.0,5.0,4.8,4.4,5.0,4.6,5.0
6096,120044908,5.0,5.0,5.0,5.0,5.0,4.67,4.67
6097,45015998,5.0,4.0,5.0,4.0,4.0,4.0,3.0
6098,14150525,,,,,,,
6099,155276644,4.75,5.0,5.0,5.0,5.0,4.75,4.75
6100,49086056,4.33,4.67,4.67,5.0,4.67,4.33,4.33
6101,81806988,5.0,5.0,5.0,5.0,5.0,4.67,4.33
6102,66554677,5.0,5.0,5.0,4.75,5.0,5.0,4.5
6103,128826790,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6104,128826790,4.29,4.43,4.14,4.14,4.29,4.57,4.14
6105,478518061,5.0,5.0,4.67,5.0,5.0,5.0,5.0
6106,478527608,4.75,4.75,4.5,4.75,5.0,5.0,4.5
6107,46678225,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6108,20313272,5.0,5.0,5.0,5.0,5.0,5.0,4.75
6109,346975273,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6110,106267213,4.8,5.0,4.8,5.0,4.8,4.8,4.6
6111,2035265,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6112,12263438,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6113,85632656,5.0,5.0,4.6,4.8,5.0,5.0,4.8
6114,18594482,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6115,40713389,4.33,4.33,4.67,4.33,4.33,4.0,3.67
6116,54352284,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6117,19568304,5.0,5.0,4.67,5.0,4.67,4.67,4.67
6118,49362794,5.0,5.0,4.83,5.0,5.0,4.67,4.83
6119,353906889,4.6,4.4,4.0,4.8,5.0,4.8,4.0
6120,2236192,,,,,,,
6121,5334941,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6122,204524566,5.0,5.0,5.0,5.0,4.6,5.0,5.0
6123,42765016,5.0,5.0,4.25,5.0,4.75,5.0,5.0
6124,56240886,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6125,79412828,,,,,,,
6126,6474395,,,,,,,
6127,170069699,5.0,5.0,5.0,5.0,5.0,4.88,4.88
6128,479032736,4.93,4.93,4.93,4.86,4.71,4.93,4.79
6129,15472410,4.67,5.0,5.0,5.0,5.0,5.0,4.67
6130,467786621,4.8,4.8,4.8,4.9,4.7,5.0,4.6
6131,43205836,5.0,5.0,5.0,5.0,5.0,4.67,4.67
6132,83937638,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6133,16898219,4.78,5.0,4.89,4.89,5.0,4.89,4.78
6134,24856895,5.0,5.0,5.0,5.0,5.0,5.0,4.5
6135,27325529,5.0,5.0,5.0,5.0,5.0,5.0,4.8
6136,397094964,4.75,5.0,4.75,4.75,5.0,5.0,4.75
6137,35362037,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6138,3494317,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6139,245554412,,,,,,,
6140,472482209,,,,,,,
6141,139614584,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6142,5668896,,,,,,,
6143,479314463,5.0,5.0,5.0,5.0,5.0,5.0,4.0
6144,26311441,,,,,,,
6145,362358104,5.0,5.0,5.0,5.0,5.0,5.0,4.67
6146,431232791,4.33,5.0,4.0,4.67,5.0,5.0,4.33
6147,479596327,5.0,5.0,5.0,4.5,5.0,5.0,4.5
6148,479600927,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6149,3971010,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6150,93097983,4.5,5.0,5.0,3.5,3.0,5.0,4.5
6151,84651928,5.0,4.75,5.0,5.0,5.0,5.0,4.5
6152,102833023,5.0,5.0,5.0,5.0,5.0,5.0,4.67
6153,37252952,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6154,12867204,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6155,8885443,5.0,5.0,5.0,5.0,5.0,4.33,4.67
6156,29058330,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6157,4010427,5.0,5.0,5.0,5.0,5.0,5.0,4.5
6158,135383526,4.2,4.8,3.4,4.4,4.4,5.0,4.2
6159,78778887,5.0,5.0,5.0,5.0,5.0,4.75,5.0
6160,158605895,4.83,4.83,4.83,4.83,4.83,4.33,4.67
6161,479922616,,,,,,,
6162,16898219,4.88,5.0,5.0,4.88,4.75,4.88,4.88
6163,90698679,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6164,8580606,,,,,,,
6165,200968138,2.0,2.0,4.0,5.0,5.0,5.0,1.0
6166,46564004,5.0,5.0,4.78,5.0,4.89,5.0,5.0
6167,46564004,4.75,4.75,4.75,5.0,4.75,5.0,4.0
6168,46564004,,,,,,,
6169,28554168,,,,,,,
6170,6820884,,,,,,,
6171,480170017,4.67,4.67,5.0,4.67,5.0,5.0,4.67
6172,12762740,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6173,8065103,5.0,5.0,5.0,5.0,5.0,4.83,4.83
6174,480184255,5.0,5.0,4.5,5.0,5.0,4.5,4.5
6175,344550759,4.67,4.67,4.83,4.83,5.0,4.5,4.5
6176,23280703,,,,,,,
6177,3986784,,,,,,,
6178,221992670,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6179,45728982,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6180,200637,4.17,4.5,4.33,4.33,4.67,5.0,4.0
6181,200637,4.17,4.5,4.67,4.5,4.83,4.5,4.33
6182,11173631,4.8,4.8,4.6,4.8,4.8,4.8,4.6
6183,334447642,,,,,,,
6184,157530539,,,,,,,
6185,480426475,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6186,8733767,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6187,480448936,4.8,4.8,4.8,4.8,4.6,5.0,4.6
6188,53408264,3.67,4.67,3.0,3.67,4.67,4.67,3.33
6189,66093927,5.0,5.0,4.67,5.0,5.0,4.33,5.0
6190,5755009,5.0,5.0,5.0,4.5,4.5,4.0,5.0
6191,64614826,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6192,5736438,,,,,,,
6193,188553015,5.0,4.86,4.86,5.0,5.0,5.0,4.86
6194,33954132,4.5,4.25,4.5,4.75,4.75,4.25,4.0
6195,33918094,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6196,45457981,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6197,396778126,,,,,,,
6198,145468170,,,,,,,
6199,36454604,5.0,5.0,5.0,5.0,5.0,4.0,5.0
6200,2131008,4.75,4.5,4.5,4.75,5.0,5.0,4.75
6201,9557771,5.0,5.0,4.5,5.0,5.0,5.0,5.0
6202,7672947,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6203,392327765,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6204,122682988,,,,,,,
6205,104458308,5.0,5.0,5.0,5.0,5.0,5.0,4.0
6206,27600854,5.0,4.5,4.5,4.5,5.0,5.0,5.0
6207,12033910,,,,,,,
6208,5088444,4.33,5.0,3.67,4.0,5.0,5.0,3.67
6209,48222698,5.0,5.0,5.0,4.5,4.5,4.5,4.5
6210,481071116,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6211,411686394,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6212,55340991,,,,,,,
6213,3398084,4.67,4.5,4.83,5.0,5.0,5.0,4.17
6214,427022381,,,,,,,
6215,25960797,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6216,7345246,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6217,471229575,5.0,4.83,5.0,5.0,5.0,4.67,4.67
6218,61667089,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6219,20293962,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6220,481210641,4.75,5.0,4.75,5.0,5.0,4.75,4.5
6221,308730930,4.0,5.0,5.0,5.0,5.0,5.0,4.0
6222,11487055,,,,,,,
6223,21167882,4.5,4.75,4.75,4.0,5.0,5.0,4.25
6224,481243530,,,,,,,
6225,60396517,,,,,,,
6226,35259412,,,,,,,
6227,903675,5.0,5.0,5.0,5.0,5.0,4.0,5.0
6228,23256803,4.67,4.67,4.67,4.67,4.67,4.67,4.67
6229,17861243,,,,,,,
6230,75051511,5.0,5.0,5.0,4.8,5.0,4.8,4.8
6231,14161295,5.0,5.0,5.0,5.0,5.0,4.0,3.0
6232,481501477,4.5,4.5,4.5,5.0,5.0,5.0,4.5
6233,481501477,5.0,5.0,5.0,5.0,5.0,5.0,4.0
6234,481501477,4.5,4.25,4.5,4.75,4.25,5.0,3.25
6235,481501477,5.0,5.0,4.0,5.0,4.0,5.0,4.5
6236,481501477,,,,,,,
6237,481501477,,,,,,,
6238,448368781,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6239,50161095,5.0,5.0,4.6,5.0,5.0,4.2,5.0
6240,22290682,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6241,481624606,4.0,4.0,3.0,4.0,5.0,4.0,4.0
6242,470988767,4.5,4.0,4.5,5.0,5.0,3.5,4.5
6243,176320082,4.67,4.67,5.0,5.0,4.33,5.0,4.33
6244,53041005,,,,,,,
6245,159220160,,,,,,,
6246,350835005,,,,,,,
6247,50447598,,,,,,,
6248,61437031,,,,,,,
6249,481814477,4.67,4.67,5.0,5.0,5.0,5.0,4.67
6250,41837122,4.83,4.67,5.0,5.0,5.0,5.0,4.33
6251,297319729,4.9,5.0,5.0,5.0,5.0,5.0,4.5
6252,6954075,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6253,76525701,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6254,7597129,,,,,,,
6255,2122816,5.0,5.0,5.0,5.0,5.0,5.0,4.0
6256,9461397,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6257,18161938,4.0,5.0,5.0,4.0,3.0,4.0,5.0
6258,397697359,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6259,33954132,4.0,4.5,3.17,4.33,4.83,4.0,3.83
6260,162110514,,,,,,,
6261,456453541,,,,,,,
6262,143662823,,,,,,,
6263,6987511,,,,,,,
6264,27027333,,,,,,,
6265,50456455,,,,,,,
6266,434665492,5.0,5.0,4.5,5.0,5.0,5.0,5.0
6267,260015808,,,,,,,
6268,152425359,5.0,5.0,5.0,5.0,5.0,4.67,5.0
6269,309463479,4.0,4.0,5.0,4.0,5.0,4.0,5.0
6270,482446979,4.75,4.75,5.0,5.0,5.0,4.75,4.25
6271,20200449,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6272,482467444,,,,,,,
6273,8182188,4.6,4.8,4.4,4.8,5.0,4.4,3.8
6274,418270816,,,,,,,
6275,418270816,,,,,,,
6276,86157781,,,,,,,
6277,4874459,,,,,,,
6278,200139310,,,,,,,
6279,43587725,,,,,,,
6280,11121185,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6281,20124078,5.0,4.9,5.0,5.0,4.9,4.9,4.6
6282,47797168,,,,,,,
6283,11551942,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6284,6507475,4.5,4.75,4.75,5.0,5.0,4.88,4.25
6285,418270816,,,,,,,
6286,418270816,,,,,,,
6287,117297195,,,,,,,
6288,338262321,4.64,4.86,4.93,5.0,4.93,4.93,4.93
6289,12468549,,,,,,,
6290,32116304,5.0,5.0,5.0,5.0,5.0,4.75,5.0
6291,67148804,4.0,5.0,4.0,5.0,5.0,5.0,4.5
6292,3778175,4.86,5.0,4.86,4.86,5.0,5.0,4.86
6293,71841760,,,,,,,
6294,50271149,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6295,10620995,,,,,,,
6296,17233915,,,,,,,
6297,82496709,,,,,,,
6298,19585661,,,,,,,
6299,260015814,5.0,4.5,5.0,5.0,5.0,4.5,4.5
6300,307459801,,,,,,,
6301,5815850,4.67,4.67,5.0,5.0,5.0,4.33,4.0
6302,170194324,5.0,5.0,5.0,5.0,5.0,4.8,4.8
6303,203731852,,,,,,,
6304,40175778,5.0,5.0,5.0,5.0,5.0,5.0,4.5
6305,56949269,,,,,,,
6306,11124402,5.0,5.0,5.0,5.0,5.0,4.9,5.0
6307,5311045,,,,,,,
6308,41154743,,,,,,,
6309,364305280,4.5,4.0,4.0,4.5,4.5,4.0,4.5
6310,408863602,,,,,,,
6311,451740514,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6312,8322297,,,,,,,
6313,2989639,,,,,,,
6314,483258417,5.0,5.0,5.0,5.0,5.0,5.0,4.5
6315,32751907,4.5,5.0,5.0,5.0,5.0,5.0,4.5
6316,42405071,,,,,,,
6317,11235988,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6318,9748351,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6319,418156,,,,,,,
6320,483314008,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6321,271098701,,,,,,,
6322,3430146,5.0,5.0,4.75,5.0,5.0,4.25,4.5
6323,158271567,5.0,5.0,5.0,5.0,5.0,5.0,4.75
6324,220966141,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6325,62764200,,,,,,,
6326,483533623,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6327,261838195,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6328,366057556,5.0,4.5,5.0,5.0,5.0,5.0,5.0
6329,31805226,,,,,,,
6330,16583473,,,,,,,
6331,124065726,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6332,297319729,,,,,,,
